Customer_ID,Membership_Tier,Customer_Since,Age,Gender,City,Occupation,Income_Level,Total_Transactions_6M,Total_Spend_6M,Average_Order_Value,Preferred_Brand,Reward_Utilization,Reward_Expiry_Risk,Purchase_Frequency,Loyalty_Engagement,Days_Since_Last_Purchase,Upgrade_Readiness,Customer_Health,Churn_Risk,favorite_category,favorite_brand,top_merchant,category_diversity,brand_diversity,spending_diversity_score,average_days_between_purchases,seasonality_score,recency,frequency,monetary,total_spend,average_order_value,purchase_frequency,days_since_last_purchase,reward_points_earned,reward_points_redeemed,reward_utilization_pct,coupon_usage_pct,reward_redemption_rate,average_reward_per_transaction,website_visits,session_duration,wishlist_added,cart_abandoned,email_click_rate,push_notification_response,app_usage_score,customer_engagement_score,online_purchase_ratio,offline_purchase_ratio,weekend_shopping_ratio,average_monthly_spend,customer_lifetime_value,estimated_annual_spend,profitability_score,customer_health_score,upgrade_readiness_score,churn_risk_score,loyalty_score,high_value_customer_flag,dormancy_flag,premium_customer_flag
C0186,Platinum,2021-03-13,50,Male,Hyderabad,Student,Medium,8,919913,114989.12,Apple,0.33,0.06,1.33,Medium,16,No,Critical,Low,Watch,Apple,Offline,4,2,0.8749999971146099,22.285714285714285,0.6329795062523549,17,8,919913.0,919913.0,114989.125,1.3333333333333333,17,9195.0,2992.0,32.53942356439432,25.0,0.27649939906062343,1149.375,68.0,19.375,0.0,0.0,0.0,0.0,100.0,66.0,0.375,0.625,0.25,153318.83333333334,9877888.53,1839826.0,275943.98,10.0,0.0,10.0,74.30788471287886,1,0,1
C0187,Gold,2020-03-01,44,Female,Mumbai,Student,High,8,640148,80018.5,Sony,0.59,0.01,1.33,Medium,4,No,Needs Attention,Low,Audio,Sony,App,5,3,0.9690222525584598,19.714285714285715,0.5480250856952598,5,8,640148.0,640148.0,80018.5,1.3333333333333333,5,6396.0,3745.0,58.55222004604094,50.0,0.5414196898345819,799.5,94.0,20.875,0.0,0.0,0.0,0.0,100.0,66.0,0.75,0.25,0.125,106691.33333333333,8195296.5,1280296.0,192006.95,40.0,0.0,10.0,72.01044400920819,0,0,1
C0188,Gold,2024-12-26,57,Male,Mumbai,Student,High,5,495855,99171.0,Samsung,0.47,0.14,0.83,Medium,56,No,Needs Attention,Low,Audio,Samsung,App,3,2,0.9602297151300435,22.75,0.10174762549063772,57,5,495855.0,495855.0,99171.0,0.8333333333333334,57,4957.0,2332.0,47.0445833224842,60.0,0.4029721783256054,991.4,54.0,8.4,0.0,0.0,0.0,0.0,100.0,66.0,0.8,0.2,0.0,82642.5,1566643.86,991710.0,148733.18,40.0,0.0,10.0,69.70891666449684,0,0,1
C0189,Silver,2020-07-09,29,Male,Bengaluru,Business,Low,7,783386,111912.29,Bose,0.41,0.05,1.17,Medium,60,No,Needs Attention,Low,Speaker,Bose,App,4,3,0.8322488867148407,16.0,0.7822919242016031,61,7,783386.0,783386.0,111912.28571428571,1.1666666666666667,61,7831.0,3183.0,40.64614986509239,42.857142857142854,0.35477039639459385,1118.7142857142858,92.0,23.857142857142858,0.0,0.0,0.0,0.0,100.0,66.0,0.7142857142857143,0.2857142857142857,0.14285714285714285,130564.33333333333,9471410.2,1566772.0,234983.97,40.0,0.0,10.0,60.92922997301848,0,1,0
C0190,Gold,2023-08-14,39,Female,Mumbai,Doctor,High,4,326714,81678.5,Samsung,0.35,0.0,0.67,Medium,40,No,Critical,Low,Audio,Samsung,Online,4,2,0.9999999971146099,25.666666666666668,0.2537159595387596,41,4,326714.0,326714.0,81678.5,0.6666666666666666,41,3264.0,1147.0,35.14093126488685,25.0,0.26526364415988984,816.0,66.0,16.5,0.0,0.0,0.0,0.0,100.0,66.0,0.75,0.25,0.75,54452.333333333336,1926740.47,653428.0,98002.73,10.0,0.0,10.0,67.32818625297736,0,0,1
C0191,Silver,2022-05-29,56,Female,Pune,CA,Low,4,248588,62147.0,Samsung,0.61,0.11,0.67,Medium,0,No,Needs Attention,Low,Smartphone,Samsung,Online,3,1,0.9463946276264684,48.666666666666664,1.1812470683478535,1,4,248588.0,248588.0,62147.0,0.6666666666666666,1,2483.0,1509.0,60.77325791069972,50.0,0.5268854730206513,620.75,22.0,21.5,0.0,0.0,0.0,0.0,65.5,57.72,0.75,0.25,0.5,41431.333333333336,2067653.23,497176.0,74561.31,40.0,0.0,10.0,62.47065158213995,0,0,0
C0192,Bronze,2021-12-07,48,Female,Ahmedabad,Doctor,Medium,8,867057,108382.12,Sony,0.65,0.02,1.33,High,17,No,Needs Attention,Low,Gaming,Sony,Offline,3,2,0.8868595044121972,22.857142857142858,0.7467797411172837,18,8,867057.0,867057.0,108382.125,1.3333333333333333,18,8666.0,5652.0,65.22040149409139,62.5,0.5962654282136666,1083.25,95.0,21.125,0.0,0.0,0.0,0.0,100.0,78.0,0.625,0.375,0.375,144509.5,8033185.18,1734114.0,260060.58,40.0,0.0,10.0,61.94408029881828,1,0,0
C0193,Platinum,2019-09-23,51,Male,Pune,Student,High,10,871198,87119.8,Sony,0.38,0.08,1.67,High,15,No,Critical,Low,Audio,Sony,App,5,3,0.8445412433520398,17.11111111111111,0.6110733518559462,16,10,871198.0,871198.0,87119.8,1.6666666666666667,16,8706.0,3281.0,37.68665283978101,50.0,0.3253991864272546,870.6,106.0,19.1,0.0,0.0,0.0,0.0,100.0,78.0,0.8,0.2,0.4,145199.66666666666,11916509.81,1742396.0,261326.59,10.0,0.0,10.0,78.93733056795621,1,0,1
C0194,Gold,2020-07-22,30,Male,Pune,Manager,Medium,4,440644,110161.0,Samsung,0.34,0.29,0.67,Medium,58,No,Critical,Low,Audio,Samsung,App,4,2,0.9999999971146099,38.666666666666664,0.9480382635790191,59,4,440644.0,440644.0,110161.0,0.6666666666666666,59,4404.0,1490.0,33.832879123903545,25.0,0.29124315814846924,1101.0,36.0,18.75,0.0,0.0,0.0,0.0,90.75,63.78000000000001,0.75,0.25,0.5,73440.66666666667,5296172.92,881288.0,132178.3,10.0,0.0,10.0,66.4005758247807,0,0,1
C0195,Bronze,2020-09-21,34,Female,Ahmedabad,CA,Medium,6,533699,88949.83,Apple,0.2,0.34,1.0,Medium,66,No,Critical,Low,Smartphone,Apple,App,4,3,0.8962406222948989,22.6,0.6549818119754868,67,6,533699.0,533699.0,88949.83333333333,1.0,67,5335.0,1084.0,20.318650383657637,50.0,0.15760395440883404,889.1666666666666,49.0,30.833333333333332,0.0,0.0,0.0,0.0,100.0,66.0,0.6666666666666666,0.3333333333333333,0.0,88949.83333333333,6236351.35,1067398.0,160098.86,10.0,0.0,10.0,49.36373007673153,0,1,0
C0196,Platinum,2025-01-07,24,Female,Ahmedabad,Engineer,Low,10,903744,90374.4,Bose,0.37,0.16,1.67,High,19,No,Critical,Low,Speaker,Bose,Online,4,3,0.8427376457282771,16.0,0.9817549959281842,20,10,903744.0,903744.0,90374.4,1.6666666666666667,20,9032.0,3318.0,36.736049560743965,70.0,0.31563926910612705,903.2,82.0,21.3,0.0,0.0,0.0,0.0,100.0,78.0,0.7,0.3,0.4,150624.0,2795977.33,1807488.0,271090.02,10.0,0.0,10.0,78.7472099121488,1,0,1
C0197,Platinum,2022-04-28,31,Male,Bengaluru,Manager,Medium,7,584800,83542.86,Sony,0.44,0.07,1.17,High,7,No,Needs Attention,Low,TV,Sony,App,3,2,0.8699155270429084,28.666666666666668,0.6364080867578884,8,7,584800.0,584800.0,83542.85714285714,1.1666666666666667,8,5845.0,2558.0,43.76390069501471,42.857142857142854,0.35498195898559265,835.0,77.0,22.428571428571427,0.0,0.0,0.0,0.0,100.0,78.0,0.5714285714285714,0.42857142857142855,0.14285714285714285,97466.66666666667,4963394.93,1169600.0,175414.42,40.0,0.0,10.0,80.15278013900294,0,0,1
C0198,Bronze,2023-10-23,36,Female,Bengaluru,CA,Medium,5,405198,81039.6,Google Nest,0.41,0.01,0.83,Medium,21,No,Needs Attention,Low,Security,Google Nest,Offline,4,3,0.960964044558291,36.25,0.6072144613563132,22,5,405198.0,405198.0,81039.6,0.8333333333333334,22,4050.0,1642.0,40.54320977643652,40.0,0.3039052372683597,810.0,27.0,24.6,0.0,0.0,0.0,0.0,78.6,60.864,0.4,0.6,0.6,67533.0,2234274.53,810396.0,121542.98,40.0,0.0,10.0,51.867841955287304,0,0,0
C0199,Bronze,2020-11-14,45,Male,Pune,CA,Medium,7,576918,82416.86,Bose,0.27,0.02,1.17,Medium,20,No,Critical,Low,Audio,Bose,App,2,1,0.863120565681241,25.5,0.6304526955297919,21,7,576918.0,576918.0,82416.85714285714,1.1666666666666667,21,5765.0,1584.0,27.47614912840217,57.14285714285714,0.22363405305148376,823.5714285714286,60.0,25.142857142857142,0.0,0.0,0.0,0.0,100.0,66.0,0.5714285714285714,0.42857142857142855,0.5714285714285714,96153.0,6570784.07,1153836.0,173059.56,10.0,0.0,10.0,50.79522982568043,0,0,0
C0200,Platinum,2022-07-22,50,Male,Delhi,Doctor,High,7,797916,113988.0,Google Nest,0.3,0.03,1.17,Medium,7,No,Critical,Low,Smart Home,Google Nest,Online,2,1,0.863120565681241,27.5,0.7802534773472612,8,7,797916.0,797916.0,113988.0,1.1666666666666667,8,7975.0,2372.0,29.742946671168717,57.14285714285714,0.2550537631666089,1139.2857142857142,35.0,10.714285714285714,0.0,0.0,0.0,0.0,80.71428571428571,61.37142857142857,0.7142857142857143,0.2857142857142857,0.42857142857142855,132986.0,6400804.6,1595832.0,239351.08,10.0,0.0,10.0,72.36001790566232,0,0,1
